location,week,new_cases,stringency_index,total_deaths,population,total_tests
Kuwait,2020-05-11,6162.0,100.0,112.0,4270563.0,244476.0
Kuwait,2020-05-18,6452.0,100.0,156.0,4270563.0,271089.0
Kuwait,2020-05-25,5741.0,100.0,212.0,4270563.0,293362.0
Kuwait,2020-06-01,4805.0,84.26,264.0,4270563.0,315285.0
Kuwait,2020-06-08,4072.0,85.19,296.0,4270563.0,334612.0
Kuwait,2020-06-15,3730.0,85.19,326.0,4270563.0,354378.0
Kuwait,2020-06-22,5292.0,85.19,348.0,4270563.0,379338.0
Kuwait,2020-06-29,4999.0,85.19,368.0,4270563.0,405984.0
Kuwait,2020-07-06,4953.0,83.33,390.0,4270563.0,433336.0
Kuwait,2020-07-13,4310.0,83.33,408.0,4270563.0,459349.0
Kuwait,2020-07-20,4569.0,77.78,433.0,4270563.0,485738.0
Kuwait,2020-07-27,4138.0,77.78,457.0,4270563.0,509561.0
Kuwait,2020-08-03,3802.0,65.74,478.0,4270563.0,532353.0
Kuwait,2020-08-10,4492.0,65.74,501.0,4270563.0,558800.0
Kuwait,2020-08-17,4323.0,65.74,515.0,4270563.0,587567.0
Kuwait,2020-08-24,4108.0,65.74,530.0,4270563.0,614129.0
Kuwait,2020-08-31,4946.0,65.74,544.0,4270563.0,643727.0
Kuwait,2020-09-07,5182.0,65.74,560.0,4270563.0,675742.0
Kuwait,2020-09-14,4670.0,65.74,584.0,4270563.0,707292.0
Kuwait,2020-09-21,4110.0,65.74,601.0,4270563.0,735918.0
Kuwait,2020-09-28,3481.0,65.74,624.0,4270563.0,757815.0
Kuwait,2020-10-05,4091.0,62.96,658.0,4270563.0,782255.0
Kuwait,2020-10-12,5030.0,62.96,701.0,4270563.0,828165.0
Kuwait,2020-10-19,5489.0,62.96,746.0,4270563.0,876250.0
Kuwait,2020-10-26,4899.0,62.96,782.0,4270563.0,921278.0
Kuwait,2020-11-02,5209.0,62.96,811.0,4270563.0,965830.0
Kuwait,2020-11-09,5097.0,62.96,838.0,4270563.0,1011566.0
Kuwait,2020-11-16,3216.0,62.96,866.0,4270563.0,1052001.0
Kuwait,2020-11-23,2370.0,62.96,878.0,4270563.0,1091496.0
Kuwait,2020-11-30,1943.0,62.96,891.0,4270563.0,1141794.0
Kuwait,2020-12-07,1849.0,62.96,911.0,4270563.0,1180662.0
Kuwait,2020-12-14,1761.0,62.96,921.0,4270563.0,1218389.0
Kuwait,2020-12-21,1674.0,62.96,931.0,4270563.0,1243422.0
Kuwait,2020-12-28,1690.0,62.96,937.0,4270563.0,1266950.0
Kuwait,2021-01-04,2971.0,65.74,943.0,4270563.0,1327427.0
Kuwait,2021-01-11,3463.0,65.74,947.0,4270563.0,1397545.0
Kuwait,2021-01-18,3508.0,65.74,952.0,4270563.0,1463176.0
Kuwait,2021-01-25,3972.0,65.74,959.0,4270563.0,1529581.0
Kuwait,2021-02-01,5741.0,72.22,966.0,4270563.0,1599441.0
Kuwait,2021-02-08,6703.0,72.22,1003.0,4270563.0,1667920.0
Kuwait,2021-02-15,6389.0,72.22,1044.0,4270563.0,1731704.0
Kuwait,2021-02-22,6762.0,66.67,1083.0,4270563.0,1784499.0
Kuwait,2021-03-01,9720.0,70.37,1127.0,4270563.0,1850363.0
Kuwait,2021-03-08,8951.0,70.37,1172.0,4270563.0,1907214.0
Kuwait,2021-03-15,9602.0,70.37,1226.0,4270563.0,1967210.0
Kuwait,2021-03-22,9174.0,70.37,1286.0,4270563.0,2029695.0
Kuwait,2021-03-29,8893.0,70.37,1353.0,4270563.0,2092577.0
Kuwait,2021-04-05,9902.0,70.37,1407.0,4270563.0,2159422.0
Kuwait,2021-04-12,9893.0,70.37,1448.0,4270563.0,2219893.0
Kuwait,2021-04-19,9962.0,70.37,1516.0,4270563.0,2280865.0
Kuwait,2021-04-26,9637.0,70.37,1578.0,4270563.0,2343069.0
Latvia,2020-03-30,186.0,69.44,1.0,1886202.0,20680.0
Latvia,2020-04-06,118.0,69.44,5.0,1886202.0,28214.0
Latvia,2020-04-13,76.0,69.44,5.0,1886202.0,35881.0
Latvia,2020-04-20,85.0,69.44,12.0,1886202.0,47617.0
Latvia,2020-04-27,67.0,69.44,16.0,1886202.0,64245.0
Latvia,2020-05-04,60.0,69.44,18.0,1886202.0,76592.0
Latvia,2020-05-11,69.0,69.44,19.0,1886202.0,88405.0
Latvia,2020-05-18,39.0,61.11,22.0,1886202.0,99049.0
Latvia,2020-05-25,19.0,61.11,24.0,1886202.0,109071.0
Latvia,2020-06-01,22.0,61.11,25.0,1886202.0,117660.0
Latvia,2020-06-08,9.0,61.11,28.0,1886202.0,127450.0
Latvia,2020-06-15,14.0,50.0,30.0,1886202.0,137861.0
Latvia,2020-06-22,5.0,50.0,30.0,1886202.0,147916.0
Latvia,2020-06-29,8.0,50.0,30.0,1886202.0,157826.0
Latvia,2020-07-06,49.0,50.0,30.0,1886202.0,168947.0
Latvia,2020-07-13,19.0,50.0,31.0,1886202.0,180928.0
Latvia,2020-07-20,27.0,50.0,31.0,1886202.0,191070.0
Latvia,2020-07-27,24.0,50.0,32.0,1886202.0,201310.0
Latvia,2020-08-03,47.0,47.22,32.0,1886202.0,213534.0
Latvia,2020-08-10,32.0,47.22,32.0,1886202.0,225636.0
Latvia,2020-08-17,15.0,41.67,33.0,1886202.0,237477.0
Latvia,2020-08-24,56.0,41.67,34.0,1886202.0,250709.0
Latvia,2020-08-31,35.0,41.67,35.0,1886202.0,264258.0
Latvia,2020-09-07,46.0,41.67,35.0,1886202.0,278667.0
Latvia,2020-09-14,51.0,41.67,36.0,1886202.0,295242.0
Latvia,2020-09-21,151.0,37.04,36.0,1886202.0,310832.0
Latvia,2020-09-28,410.0,37.04,38.0,1886202.0,334829.0
Latvia,2020-10-05,584.0,32.41,40.0,1886202.0,361843.0
Latvia,2020-10-12,780.0,33.33,44.0,1886202.0,390971.0
Latvia,2020-10-19,1228.0,38.89,56.0,1886202.0,423995.0
Latvia,2020-10-26,1458.0,42.59,74.0,1886202.0,458151.0
Latvia,2020-11-02,1959.0,45.37,99.0,1886202.0,497949.0
Latvia,2020-11-09,2452.0,53.7,123.0,1886202.0,538766.0
Latvia,2020-11-16,2573.0,53.7,153.0,1886202.0,576647.0
Latvia,2020-11-23,3855.0,53.7,197.0,1886202.0,622404.0
Latvia,2020-11-30,4338.0,53.7,262.0,1886202.0,672603.0
Latvia,2020-12-07,4362.0,53.7,349.0,1886202.0,728736.0
Latvia,2020-12-14,5265.0,57.41,439.0,1886202.0,786528.0
Latvia,2020-12-21,5390.0,60.19,559.0,1886202.0,837005.0
Latvia,2020-12-28,6167.0,63.89,680.0,1886202.0,889369.0
Latvia,2021-01-04,7071.0,61.11,849.0,1886202.0,965215.0
Latvia,2021-01-11,6096.0,57.41,978.0,1886202.0,1037260.0
Latvia,2021-01-18,5344.0,57.41,1111.0,1886202.0,1107361.0
Latvia,2021-01-25,5233.0,57.41,1195.0,1886202.0,1173821.0
Latvia,2021-02-01,5559.0,57.41,1339.0,1886202.0,1242935.0
Latvia,2021-02-08,4906.0,56.48,1451.0,1886202.0,1311260.0
Latvia,2021-02-15,4813.0,56.48,1542.0,1886202.0,1377433.0
Latvia,2021-02-22,4667.0,56.48,1618.0,1886202.0,1447910.0
Latvia,2021-03-01,4145.0,56.48,1695.0,1886202.0,1529089.0
Latvia,2021-03-08,3450.0,56.48,1767.0,1886202.0,1620010.0
Latvia,2021-03-15,3628.0,56.48,1826.0,1886202.0,1707662.0
Latvia,2021-03-22,3631.0,56.48,1878.0,1886202.0,1801058.0
Latvia,2021-03-29,3065.0,56.48,1931.0,1886202.0,1883332.0
Latvia,2021-04-05,3503.0,56.48,1986.0,1886202.0,1979583.0
Latvia,2021-04-12,3726.0,56.48,2053.0,1886202.0,2075941.0
Latvia,2021-04-19,3982.0,56.48,2102.0,1886202.0,2169294.0
Latvia,2021-04-26,4434.0,56.48,2144.0,1886202.0,2262114.0
Latvia,2021-05-03,4213.0,56.48,2212.0,1886202.0,2353909.0
Lebanon,2021-05-03,4631.0,74.07,7486.0,6825442.0,4097623.0
Lebanon,2021-05-10,302.0,70.37,7507.0,6825442.0,4119202.0
Liechtenstein,2020-05-18,0.0,48.15,1.0,38137.0,20.0
Liechtenstein,2020-05-25,0.0,42.59,1.0,38137.0,441.0
Liechtenstein,2020-06-01,0.0,42.59,1.0,38137.0,820.0
Liechtenstein,2021-04-19,71.0,50.93,57.0,38137.0,39279.0
Liechtenstein,2021-04-26,56.0,50.93,57.0,38137.0,40902.0
Liechtenstein,2021-05-03,30.0,50.93,58.0,38137.0,42225.0
Lithuania,2020-03-23,267.0,81.48,4.0,2722291.0,5713.0
Lithuania,2020-03-30,338.0,81.48,8.0,2722291.0,20459.0
Lithuania,2020-04-06,236.0,87.04,14.0,2722291.0,35953.0
Lithuania,2020-04-13,201.0,87.04,23.0,2722291.0,59438.0
Lithuania,2020-04-20,163.0,81.48,31.0,2722291.0,99596.0
Lithuania,2020-04-27,83.0,77.78,33.0,2722291.0,134960.0
Lithuania,2020-05-04,72.0,77.78,36.0,2722291.0,176607.0
Lithuania,2020-05-11,74.0,75.0,43.0,2722291.0,219728.0
Lithuania,2020-05-18,73.0,71.3,48.0,2722291.0,256774.0
Lithuania,2020-05-25,49.0,71.3,54.0,2722291.0,291255.0
Lithuania,2020-06-01,42.0,50.93,56.0,2722291.0,321256.0
Lithuania,2020-06-08,54.0,50.93,59.0,2722291.0,349289.0
Lithuania,2020-06-15,30.0,50.93,60.0,2722291.0,377452.0
Lithuania,2020-06-22,17.0,28.7,61.0,2722291.0,400685.0
Lithuania,2020-06-29,21.0,25.93,62.0,2722291.0,424611.0
Lithuania,2020-07-06,33.0,25.93,62.0,2722291.0,441544.0
Lithuania,2020-07-13,64.0,25.93,63.0,2722291.0,458979.0
Lithuania,2020-07-20,75.0,25.93,63.0,2722291.0,463679.0
Lithuania,2020-07-27,101.0,28.7,63.0,2722291.0,485494.0
Lithuania,2020-08-03,143.0,28.7,64.0,2722291.0,507916.0
Lithuania,2020-08-10,162.0,28.7,64.0,2722291.0,532565.0
Lithuania,2020-08-17,220.0,28.7,67.0,2722291.0,557357.0
Lithuania,2020-08-24,239.0,28.7,69.0,2722291.0,585182.0
Lithuania,2020-08-31,209.0,28.7,69.0,2722291.0,611164.0
Lithuania,2020-09-07,253.0,28.7,71.0,2722291.0,639214.0
Lithuania,2020-09-14,409.0,28.7,71.0,2722291.0,668904.0
Lithuania,2020-09-21,642.0,28.7,76.0,2722291.0,702607.0
Lithuania,2020-09-28,799.0,31.48,81.0,2722291.0,740357.0
Lithuania,2020-10-05,933.0,48.61,89.0,2722291.0,782085.0
Lithuania,2020-10-12,1398.0,48.61,100.0,2722291.0,830960.0
Lithuania,2020-10-19,2672.0,48.61,122.0,2722291.0,886073.0
Lithuania,2020-10-26,5515.0,56.94,155.0,2722291.0,949906.0
Lithuania,2020-11-02,8938.0,57.41,204.0,2722291.0,1020179.0
Lithuania,2020-11-09,10092.0,57.41,295.0,2722291.0,1097646.0
Lithuania,2020-11-16,12280.0,57.41,439.0,2722291.0,1176765.0
Lithuania,2020-11-23,13168.0,57.41,593.0,2722291.0,1258340.0
Lithuania,2020-11-30,14504.0,57.41,790.0,2722291.0,1338138.0
Lithuania,2020-12-07,18575.0,57.41,1039.0,2722291.0,1424372.0
Lithuania,2020-12-14,19657.0,74.07,1293.0,2722291.0,1516526.0
Lithuania,2020-12-21,18689.0,76.85,1613.0,2722291.0,1589020.0
Lithuania,2020-12-28,16601.0,76.85,1938.0,2722291.0,1659099.0
Lithuania,2021-01-04,13539.0,74.07,2203.0,2722291.0,1744095.0
Lithuania,2021-01-11,8295.0,74.07,2450.0,2722291.0,1811034.0
Lithuania,2021-01-18,6666.0,70.37,2654.0,2722291.0,1872043.0
Lithuania,2021-01-25,5841.0,70.37,2808.0,2722291.0,1931014.0
Lithuania,2021-02-01,4227.0,70.37,2937.0,2722291.0,1981794.0
Lithuania,2021-02-08,3954.0,66.67,3070.0,2722291.0,2031023.0
Lithuania,2021-02-15,3327.0,66.67,3171.0,2722291.0,2076639.0
Lithuania,2021-02-22,5094.0,66.67,3244.0,2722291.0,2128499.0
Lithuania,2021-03-01,3069.0,66.67,3328.0,2722291.0,2180523.0
Lithuania,2021-03-08,3171.0,66.67,3396.0,2722291.0,2231316.0
Lithuania,2021-03-15,3626.0,66.67,3476.0,2722291.0,2286851.0
Lithuania,2021-03-22,4930.0,66.67,3551.0,2722291.0,2350929.0
Lithuania,2021-03-29,5666.0,66.67,3610.0,2722291.0,2434332.0
Lithuania,2021-04-05,6566.0,66.67,3687.0,2722291.0,2530258.0
Lithuania,2021-04-12,7458.0,61.11,3760.0,2722291.0,2651963.0
Lithuania,2021-04-19,7666.0,42.59,3848.0,2722291.0,2778933.0
Lithuania,2021-04-26,8383.0,38.89,3950.0,2722291.0,2918825.0
Luxembourg,2020-03-09,56.0,53.7,1.0,625976.0,575.0
Luxembourg,2020-03-16,739.0,79.63,8.0,625976.0,4746.0
Luxembourg,2020-03-23,1152.0,79.63,21.0,625976.0,14410.0
Luxembourg,2020-03-30,854.0,79.63,36.0,625976.0,21529.0
Luxembourg,2020-04-06,477.0,79.63,66.0,625976.0,26601.0
Luxembourg,2020-04-13,269.0,79.63,73.0,625976.0,31607.0
Luxembourg,2020-04-20,173.0,70.37,88.0,625976.0,37267.0
Luxembourg,2020-04-27,101.0,70.37,96.0,625976.0,45919.0
Luxembourg,2020-05-04,62.0,66.67,101.0,625976.0,53235.0
Luxembourg,2020-05-11,59.0,56.48,107.0,625976.0,60607.0
Luxembourg,2020-05-18,47.0,56.48,110.0,625976.0,67466.0
Luxembourg,2020-05-25,26.0,47.22,110.0,625976.0,77357.0
Luxembourg,2020-06-01,21.0,47.22,110.0,625976.0,87978.0
Luxembourg,2020-06-08,31.0,47.22,110.0,625976.0,111321.0
Luxembourg,2020-06-15,50.0,41.67,110.0,625976.0,146039.0
Luxembourg,2020-06-22,122.0,41.67,110.0,625976.0,174775.0
Luxembourg,2020-06-29,280.0,27.78,110.0,625976.0,231616.0
Luxembourg,2020-07-06,403.0,27.78,111.0,625976.0,290838.0
Luxembourg,2020-07-13,680.0,33.33,111.0,625976.0,370133.0
Luxembourg,2020-07-20,667.0,33.33,112.0,625976.0,435571.0
Luxembourg,2020-07-27,583.0,33.33,117.0,625976.0,490005.0
Luxembourg,2020-08-03,350.0,38.89,120.0,625976.0,533048.0
Luxembourg,2020-08-10,253.0,41.67,123.0,625976.0,565814.0
Luxembourg,2020-08-17,317.0,47.22,124.0,625976.0,602610.0
Luxembourg,2020-08-24,-1150.0,47.22,124.0,625976.0,640447.0
Luxembourg,2020-08-31,325.0,47.22,124.0,625976.0,688287.0
Luxembourg,2020-09-07,209.0,47.22,124.0,625976.0,739160.0
Luxembourg,2020-09-14,559.0,47.22,124.0,625976.0,779671.0
Luxembourg,2020-09-21,515.0,47.22,124.0,625976.0,816431.0
Luxembourg,2020-09-28,476.0,47.22,125.0,625976.0,854955.0
Luxembourg,2020-10-05,1013.0,47.22,132.0,625976.0,894417.0
Luxembourg,2020-10-12,1166.0,47.22,133.0,625976.0,941753.0
Luxembourg,2020-10-19,1963.0,52.78,141.0,625976.0,1002222.0
Luxembourg,2020-10-26,4283.0,56.48,152.0,625976.0,1078869.0
Luxembourg,2020-11-02,4672.0,56.48,180.0,625976.0,1147361.0
Luxembourg,2020-11-09,4125.0,56.48,219.0,625976.0,1215065.0
Luxembourg,2020-11-16,3831.0,56.48,260.0,625976.0,1284727.0
Luxembourg,2020-11-23,3647.0,60.19,300.0,625976.0,1354259.0
Luxembourg,2020-11-30,3608.0,60.19,345.0,625976.0,1424200.0
Luxembourg,2020-12-07,3738.0,60.19,392.0,625976.0,1494476.0
Luxembourg,2020-12-14,2973.0,60.19,434.0,625976.0,1572731.0
Luxembourg,2020-12-21,1481.0,60.19,458.0,625976.0,1622604.0
Luxembourg,2020-12-28,1206.0,67.59,495.0,625976.0,1656549.0
Luxembourg,2021-01-04,1329.0,59.26,527.0,625976.0,1719735.0
Luxembourg,2021-01-11,886.0,51.85,549.0,625976.0,1771014.0
Luxembourg,2021-01-18,808.0,51.85,562.0,625976.0,1815426.0
Luxembourg,2021-01-25,950.0,51.85,577.0,625976.0,1866747.0
Luxembourg,2021-02-01,1124.0,51.85,590.0,625976.0,1928133.0
Luxembourg,2021-02-08,1027.0,55.56,606.0,625976.0,1998401.0
Luxembourg,2021-02-15,1243.0,55.56,622.0,625976.0,2058652.0
Luxembourg,2021-02-22,1328.0,55.56,637.0,625976.0,2122097.0
Luxembourg,2021-03-01,1186.0,55.56,652.0,625976.0,2182670.0
Luxembourg,2021-03-08,1207.0,55.56,681.0,625976.0,2245187.0
Luxembourg,2021-03-15,1452.0,55.56,714.0,625976.0,2308688.0
Luxembourg,2021-03-22,1510.0,55.56,738.0,625976.0,2375740.0
Luxembourg,2021-03-29,1640.0,55.56,750.0,625976.0,2455623.0
Luxembourg,2021-04-05,1362.0,48.15,763.0,625976.0,2510244.0
Luxembourg,2021-04-12,1279.0,48.15,785.0,625976.0,2570608.0
Luxembourg,2021-04-19,1261.0,48.15,790.0,625976.0,2624653.0
Luxembourg,2021-04-26,1198.0,48.15,796.0,625976.0,2675626.0
Luxembourg,2021-05-03,948.0,48.15,801.0,625976.0,2728671.0
Madagascar,2020-05-11,111.0,70.37,1.0,27691019.0,5465.0
Madagascar,2020-05-25,244.0,70.37,6.0,27691019.0,11311.0
Madagascar,2020-06-01,281.0,70.37,9.0,27691019.0,13608.0
Madagascar,2020-06-15,324.0,70.37,14.0,27691019.0,18119.0
Madagascar,2020-06-22,482.0,70.37,18.0,27691019.0,20964.0
Madagascar,2020-06-29,863.0,68.98,32.0,27691019.0,23244.0
Madagascar,2020-07-06,1926.0,68.98,35.0,27691019.0,27504.0
Madagascar,2020-07-13,2182.0,68.98,59.0,27691019.0,32851.0
Madagascar,2020-07-20,2246.0,68.98,85.0,27691019.0,37921.0
Madagascar,2020-07-27,2233.0,68.98,114.0,27691019.0,40769.0
Madagascar,2020-08-03,1558.0,68.98,148.0,27691019.0,48498.0
Madagascar,2020-08-10,741.0,67.59,170.0,27691019.0,52321.0
Madagascar,2020-08-17,500.0,72.22,178.0,27691019.0,55018.0
Madagascar,2020-08-24,516.0,72.22,191.0,27691019.0,57736.0
Madagascar,2020-08-31,476.0,60.19,200.0,27691019.0,60895.0
Madagascar,2020-09-07,438.0,60.19,211.0,27691019.0,64174.0
Madagascar,2020-09-14,296.0,58.33,223.0,27691019.0,67396.0
Madagascar,2020-09-21,232.0,58.33,229.0,27691019.0,69988.0
Madagascar,2020-09-28,273.0,58.33,232.0,27691019.0,72572.0
Madagascar,2020-10-05,160.0,44.44,237.0,27691019.0,74446.0
Madagascar,2020-10-12,92.0,48.15,238.0,27691019.0,85407.0
Madagascar,2020-10-19,158.0,40.74,244.0,27691019.0,87659.0
Madagascar,2020-10-26,143.0,37.04,244.0,27691019.0,89504.0
Madagascar,2020-11-02,112.0,37.04,249.0,27691019.0,91999.0
Madagascar,2020-11-09,87.0,37.04,250.0,27691019.0,92992.0
Madagascar,2020-11-16,31.0,37.04,251.0,27691019.0,93734.0
Madagascar,2020-11-30,132.0,37.04,255.0,27691019.0,95472.0
Madagascar,2020-12-07,114.0,37.04,259.0,27691019.0,96565.0
Madagascar,2020-12-14,46.0,37.04,260.0,27691019.0,98369.0
Madagascar,2020-12-21,81.0,37.04,261.0,27691019.0,100305.0
Madagascar,2020-12-28,53.0,37.04,262.0,27691019.0,101223.0
Madagascar,2021-01-04,234.0,37.04,267.0,27691019.0,102830.0
Madagascar,2021-01-11,300.0,37.04,273.0,27691019.0,105342.0
Madagascar,2021-01-18,442.0,37.04,279.0,27691019.0,108310.0
Madagascar,2021-01-25,322.0,37.04,281.0,27691019.0,111686.0
Madagascar,2021-02-01,295.0,37.04,285.0,27691019.0,114282.0
Madagascar,2021-02-08,238.0,37.04,292.0,27691019.0,116740.0
Madagascar,2021-02-15,233.0,37.04,297.0,27691019.0,119608.0
Madagascar,2021-02-22,0.0,37.04,297.0,27691019.0,122057.0
Madagascar,2021-03-08,1201.0,37.04,326.0,27691019.0,128306.0
Madagascar,2021-03-15,1128.0,37.04,351.0,27691019.0,135518.0
Madagascar,2021-03-22,1101.0,37.04,387.0,27691019.0,141041.0
Madagascar,2021-03-29,1987.0,34.26,454.0,27691019.0,147355.0
Madagascar,2021-04-05,2491.0,62.04,500.0,27691019.0,155563.0
Madagascar,2021-04-12,4142.0,62.04,542.0,27691019.0,168432.0
Madagascar,2021-04-19,3541.0,62.04,599.0,27691019.0,177962.0
Malawi,2020-04-06,9.0,56.48,2.0,19129955.0,314.0
Malawi,2020-04-13,4.0,60.19,2.0,19129955.0,429.0
Malawi,2020-04-20,17.0,60.19,3.0,19129955.0,690.0
Malawi,2020-04-27,5.0,60.19,3.0,19129955.0,915.0
Malawi,2020-05-04,17.0,60.19,3.0,19129955.0,1337.0
Malawi,2020-05-11,14.0,60.19,3.0,19129955.0,1922.0
Malawi,2020-05-18,13.0,60.19,4.0,19129955.0,2974.0
Malawi,2020-05-25,201.0,60.19,4.0,19129955.0,5147.0
Malawi,2020-06-01,154.0,60.19,4.0,19129955.0,6546.0
Malawi,2020-06-08,109.0,60.19,6.0,19129955.0,8438.0
Malawi,2020-06-15,183.0,60.19,11.0,19129955.0,9475.0
Malawi,2020-06-22,416.0,60.19,13.0,19129955.0,13918.0
Malawi,2020-06-29,467.0,60.19,17.0,19129955.0,17406.0
Malawi,2020-07-06,751.0,60.19,38.0,19129955.0,20974.0
Malawi,2020-07-13,543.0,60.19,59.0,19129955.0,24192.0
Malawi,2020-07-20,733.0,60.19,99.0,19129955.0,27147.0
Malawi,2020-07-27,591.0,60.19,123.0,19129955.0,31302.0
Malawi,2020-08-03,427.0,64.81,146.0,19129955.0,34763.0
Malawi,2020-08-10,414.0,64.81,161.0,19129955.0,39214.0
Malawi,2020-08-17,342.0,64.81,168.0,19129955.0,42607.0
Malawi,2020-08-24,122.0,64.81,174.0,19129955.0,44511.0
Malawi,2020-08-31,78.0,64.81,175.0,19129955.0,46636.0
Malawi,2020-09-07,76.0,55.56,177.0,19129955.0,48556.0
Malawi,2020-09-14,41.0,55.56,179.0,19129955.0,50583.0
Malawi,2020-09-21,37.0,54.63,179.0,19129955.0,52730.0
Malawi,2020-09-28,18.0,54.63,179.0,19129955.0,54351.0
Malawi,2020-10-05,35.0,54.63,180.0,19129955.0,56135.0
Malawi,2020-10-12,36.0,54.63,181.0,19129955.0,57905.0
Malawi,2020-10-19,33.0,50.93,183.0,19129955.0,60115.0
Malawi,2020-10-26,42.0,50.93,184.0,19129955.0,62689.0
Malawi,2020-11-02,19.0,50.93,184.0,19129955.0,65901.0
Malawi,2020-11-09,14.0,50.93,185.0,19129955.0,68555.0
Malawi,2020-11-16,38.0,50.93,185.0,19129955.0,70613.0
Malawi,2020-12-07,15.0,50.93,187.0,19129955.0,77683.0
Malawi,2020-12-14,95.0,50.93,187.0,19129955.0,80778.0
Malawi,2020-12-21,193.0,50.93,188.0,19129955.0,83451.0
Malawi,2020-12-28,490.0,48.15,195.0,19129955.0,85449.0
Malawi,2021-01-04,1731.0,44.44,225.0,19129955.0,91068.0
Malawi,2021-01-11,3895.0,51.85,314.0,19129955.0,100801.0
Malawi,2021-01-18,6925.0,51.85,508.0,19129955.0,118488.0
Malawi,2021-01-25,4568.0,51.85,702.0,19129955.0,132915.0
Malawi,2021-02-01,3232.0,51.85,856.0,19129955.0,145679.0
Malawi,2021-02-08,1840.0,51.85,952.0,19129955.0,166746.0
Malawi,2021-02-22,1203.0,40.74,1044.0,19129955.0,187784.0
Malawi,2021-03-15,448.0,48.15,1096.0,19129955.0,210730.0
Malawi,2021-03-22,244.0,48.15,1114.0,19129955.0,214525.0
Malawi,2021-03-29,180.0,48.15,1123.0,19129955.0,217405.0
Malawi,2021-04-05,166.0,48.15,1128.0,19129955.0,221996.0
Malawi,2021-04-12,114.0,50.93,1138.0,19129955.0,225576.0
Malaysia,2020-03-16,878.0,73.15,10.0,32365998.0,11275.0
Malaysia,2020-03-23,1164.0,73.15,35.0,32365998.0,29461.0
Malaysia,2020-03-30,1192.0,73.15,61.0,32365998.0,43539.0
Malaysia,2020-04-06,1021.0,73.15,76.0,32365998.0,77491.0
Malaysia,2020-04-13,706.0,73.15,89.0,32365998.0,103892.0
Malaysia,2020-04-20,391.0,73.15,98.0,32365998.0,131491.0
Malaysia,2020-04-27,518.0,73.15,105.0,32365998.0,195833.0
Malaysia,2020-05-04,358.0,69.44,108.0,32365998.0,256937.0
Malaysia,2020-05-11,238.0,69.44,113.0,32365998.0,443263.0
Malaysia,2020-05-18,351.0,75.0,115.0,32365998.0,507682.0
Malaysia,2020-05-25,574.0,75.0,115.0,32365998.0,553183.0
Malaysia,2020-06-01,503.0,75.0,117.0,32365998.0,599454.0
Malaysia,2020-06-08,131.0,75.0,121.0,32365998.0,651344.0
Malaysia,2020-06-15,119.0,57.41,121.0,32365998.0,683968.0
Malaysia,2020-06-22,62.0,54.63,121.0,32365998.0,749950.0
Malaysia,2020-06-29,29.0,50.93,121.0,32365998.0,804518.0
Malaysia,2020-07-06,55.0,50.93,122.0,32365998.0,847510.0
Malaysia,2020-07-13,61.0,50.93,123.0,32365998.0,889744.0
Malaysia,2020-07-20,118.0,50.93,124.0,32365998.0,937645.0
Malaysia,2020-07-27,102.0,47.22,125.0,32365998.0,979178.0
Malaysia,2020-08-03,84.0,57.41,125.0,32365998.0,1045976.0
Malaysia,2020-08-10,117.0,57.41,125.0,32365998.0,1114246.0
Malaysia,2020-08-17,67.0,57.41,125.0,32365998.0,1176416.0
Malaysia,2020-08-24,67.0,57.41,126.0,32365998.0,1243540.0
Malaysia,2020-08-31,63.0,57.41,128.0,32365998.0,1307454.0
Malaysia,2020-09-07,518.0,57.41,128.0,32365998.0,1372154.0
Malaysia,2020-09-14,304.0,55.56,130.0,32365998.0,1444686.0
Malaysia,2020-09-21,700.0,52.78,134.0,32365998.0,1510390.0
Malaysia,2020-09-28,1462.0,54.63,137.0,32365998.0,1615041.0
Malaysia,2020-10-05,3276.0,60.19,157.0,32365998.0,1738868.0
Malaysia,2020-10-12,4841.0,65.74,187.0,32365998.0,1885847.0
Malaysia,2020-10-19,6067.0,65.74,229.0,32365998.0,2006716.0
Malaysia,2020-10-26,5940.0,64.81,249.0,32365998.0,2137657.0
Malaysia,2020-11-02,7704.0,78.24,286.0,32365998.0,2275234.0
Malaysia,2020-11-09,7208.0,80.09,309.0,32365998.0,2401043.0
Malaysia,2020-11-16,7358.0,80.09,335.0,32365998.0,2528158.0
Malaysia,2020-11-23,9710.0,80.09,357.0,32365998.0,2650368.0
Malaysia,2020-11-30,8209.0,80.09,382.0,32365998.0,2787102.0
Malaysia,2020-12-07,10781.0,67.13,415.0,32365998.0,2940782.0
Malaysia,2020-12-14,9834.0,67.13,437.0,32365998.0,3101878.0
Malaysia,2020-12-21,11787.0,67.13,452.0,32365998.0,3257503.0
Malaysia,2020-12-28,13981.0,67.13,494.0,32365998.0,3414380.0
Malaysia,2021-01-04,16915.0,67.13,551.0,32365998.0,3626785.0
Malaysia,2021-01-11,22442.0,77.31,601.0,32365998.0,3990953.0
Malaysia,2021-01-18,25367.0,77.31,678.0,32365998.0,4431316.0
Malaysia,2021-01-25,31158.0,77.31,760.0,32365998.0,4830428.0
Malaysia,2021-02-01,27493.0,77.31,872.0,32365998.0,5215862.0
Malaysia,2021-02-08,21817.0,77.31,965.0,32365998.0,5528267.0
Malaysia,2021-02-15,19300.0,77.31,1056.0,32365998.0,5871207.0
